"gender","condtn","wave","round","position","order","partner","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","satis_2","length","numdat_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","you_call","them_cal","date_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3"
0,2,14,18,19,12,13,0,0.04,0,29,3,75,5,5,10,0,5,0,7,9,9,9,9,10,8,8,2,22,3,2,9,8,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,7,10,10,9,9,8,8,0,7,1,3,15,15,15,20,15,20,7,8,8,10,9,1,4,0,15,15,15,20,15,20,7,8,9,10,9
0,2,14,18,19,18,15,0,0.49,1,27,2,30,20,15,15,8,12,0,2,3,6,4,6,3,4,4,2,22,3,2,9,8,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,10,6,6,6,3,5,6,0,7,1,3,15,15,15,20,15,20,7,8,8,10,9,1,4,0,15,15,15,20,15,20,7,8,9,10,9
0,2,14,18,19,2,16,0,0.11,0,25,4,30,10,15,20,15,10,0,6,8,7,4,6,6,4,4,2,22,3,2,9,8,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,0,4,10,10,3,10,2,5,4,0,7,1,3,15,15,15,20,15,20,7,8,8,10,9,1,4,0,15,15,15,20,15,20,7,8,9,10,9
0,2,14,18,19,10,18,0,0.36,1,29,2,25,15,20,20,10,10,0,6,6,5,8,6,5,6,6,2,22,3,2,9,8,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1,7,9,8,10,7,7,7,7,0,7,1,3,15,15,15,20,15,20,7,8,8,10,9,1,4,0,15,15,15,20,15,20,7,8,9,10,9
0,2,14,18,6,3,1,0,0.53,0,34,2,30,20,30,5,5,10,0,7,8,9,5,5,5,6,5,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,2,6,6,0,3,0,0,0,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,15,2,0,0.07,0,30,2,20.51,14.53,24.79,17.09,5.98,17.09,0,7,7,7,7,7,7,7,8,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,3,7,7,4,5,3,3,2,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,12,3,0,0.37,1,23,4,25,20,20,20,5,10,0,6,7,7,7,7,5,6,5,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,4,8,7,4,4,3,3,4,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,14,4,0,-0.02,0,27,3,25,25,25,15,10,0,1,10,9,9,9,9,8,9,7,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,8,6,7,6,6,6,4,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,5,11,0,-0.34,0,27,2,40,0,10,50,0,0,0,6,7,8,4,7,1,4,5,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,6,7,7,6,7,6,4,3,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,18,12,0,0.33,0,27,2,30,15,15,20,5,15,0,8,8,8,7,6,5,6,5,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,4,5,7,5,5,6,4,3,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,11,14,1,-0.01,1,30,4,50,10,10,10,5,15,1,10,8,7,6,7,8,10,9,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,1,5,8,8,6,8,6,6,7,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,7,15,0,-0.07,0,27,2,30,20,15,15,8,12,1,6,8,8,7,7,6,6,8,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,7,6,7,5,5,4,4,2,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,9,16,1,0.1,1,25,4,30,10,15,20,15,10,1,9,9,8,8,7,9,9,9,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,1,5,8,9,7,9,7,7,3,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,16,17,0,-0.45,1,26,4,25,20,10,20,15,10,1,7,7,9,7,8,8,6,7,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,5,7,7,0,4,0,4,3,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,6,17,18,0,0.1,0,29,2,25,15,20,20,10,10,1,8,8,7,5,4,4,8,7,2,27,9,4,10,10,1,4,2,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,15,20,20,20,20,5,60,0,5,20,0,15,6,10,7,7,6,0,5,7,6,2,2,2,3,2,0,3,3,2,20,10,30,20,15,15,6,7,6,6,6,0,2,1,10,20,30,15,20,5,6,8,7,7,8
0,2,14,18,15,2,3,0,0.19,0,23,4,25,20,20,20,5,10,1,7,6,8,6,8,6,7,7,2,26,6,2,1,5,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,2,9,17,23,15,14,22,25,7,8,25,10,25,7,10,2,9,8,0,6,5,5,6,6,3,3,6,0,6,1,3,12,18,25,13,7,25,7,10,9,4,8,1,1,1,10,20,25,10,12,23,7,10,9,2,5
0,2,14,18,15,14,7,0,-0.38,1,27,2,30,15,20,25,5,5,0,5,8,8,6,6,7,6,7,2,26,6,2,1,5,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,2,9,17,23,15,14,22,25,7,8,25,10,25,7,10,2,9,8,1,8,9,7,8,7,8,9,5,0,6,1,3,12,18,25,13,7,25,7,10,9,4,8,1,1,1,10,20,25,10,12,23,7,10,9,2,5
0,2,14,18,15,1,14,0,-0.07,0,30,4,50,10,10,10,5,15,0,5,7,5,5,4,3,5,5,2,26,6,2,1,5,2,6,3,9,2,1,1,7,2,2,6,8,1,10,3,7,8,8,8,1,4,2,9,17,23,15,14,22,25,7,8,25,10,25,7,10,2,9,8,0,7,5,5,5,6,1,2,2,0,6,1,3,12,18,25,13,7,25,7,10,9,4,8,1,1,1,10,20,25,10,12,23,7,10,9,2,5
0,2,14,18,1,7,3,0,-0.25,0,23,4,25,20,20,20,5,10,0,4,6,6,5,5,4,5,4,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,0,4,4,5,5,6,3,4,1,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,9,4,1,0.33,0,27,3,25,25,25,15,10,0,1,9,8,8,6,7,7,7,6,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,6,8,7,7,8,5,8,7,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,5,5,0,0.27,0,30,2,31.58,10.53,15.79,21.05,10.53,10.53,0,2,7,7,5,6,5,6,5,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,7,8,7,6,7,6,7,7,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,8,6,0,0.26,0,27,2,14,18,17,16,15,20,0,6,7,8,6,9,6,6,5,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,6,7,6,7,7,7,7,6,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,1,7,0,-0.18,0,27,2,30,15,20,25,5,5,0,4,9,7,5,7,4,4,6,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,7,6,6,7,7,6,8,6,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,17,8,0,-0.22,1,24,6,20,10,25,20,10,15,0,7,9,9,8,7,7,6,6,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,8,8,7,7,8,6,8,7,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,3,9,1,0.38,0,25,2,17,18,28,27,5,5,1,7,10,10,8,5,4,5,5,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,6,7,7,7,6,6,6,5,1,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,18,11,1,0.37,0,27,2,40,0,10,50,0,0,1,7,7,8,2,5,7,7,10,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,8,7,6,6,6,7,9,6,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,6,14,0,0.18,0,30,4,50,10,10,10,5,15,0,6,6,5,5,4,5,6,6,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,0,6,7,7,5,6,5,7,5,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,2,15,1,-0.27,0,27,2,30,20,15,15,8,12,1,4,9,9,7,8,5,6,7,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,9,5,6,6,5,3,6,4,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,4,16,0,0.27,0,25,4,30,10,15,20,15,10,0,5,9,7,5,5,5,5,6,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,0,5,6,7,5,7,4,5,5,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
0,2,14,18,1,12,18,0,-0.26,0,29,2,25,15,20,20,10,10,0,5,8,5,4,7,4,6,5,2,24,3,6,8,4,2,6,2,3,9,7,6,9,7,8,9,9,1,7,6,7,7,10,10,7,8,7,20,30,10,10,10,20,30,10,10,20,10,20,8,10,8,8,8,1,6,7,7,6,6,5,7,5,0,8,1,2,20,30,15,10,10,15,7,10,8,7,9,4,1,1,20,30,10,10,10,20,7,9,8,7,8
1,2,14,20,5,2,1,0,0.71,0,23,4,20,20,20,20,20,0,0,4,3,6,3,6,1,5,4,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,7,8,9,7,7,1,7,5,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,9,6,4,0,0.09,0,26,3,15,15,15,20,20,15,1,6,9,9,8,9,7,8,9,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,9,9,10,9,10,9,8,8,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,14,11,7,0,0.08,0,26,1,30,5,10,20,30,5,0,4,1,5,4,4,5,3,1,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,4,9,7,4,3,1,5,1,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,16,13,8,0,0.63,0,21,4,15,25,15,15,15,15,1,8,10,10,7,10,6,4,3,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,7,7,8,8,9,8,7.5,6,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,3,20,10,0,0.51,1,31,2,12,25,25,8,15,15,0,4,9,9,4,9,6,8,8,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,1,10,10,10,9,8,8,9,9.5,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,12,9,12,0,0.41,0,29,6,20,20,20,10,10,20,0,6,6,7,6,6,5,6,6,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,6,10,6,6,6,4,5,2,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,19,16,14,0,0.26,1,22,2,20,10,20,20,20,10,0,1,10,4,6,6,4,5,6,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,10,9,9,10,9,9,9.7,10,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,6,3,17,0,0.53,0,27,4,15,20,20,20,20,5,0,2,6,6,0,3,0,0,0,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,7,8,9,5,5,5,6,5,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,18,15,18,0,0.23,0,26,4,20,10,25,25,10,10,0,6,7,8,6,8,6,6,7,2,34,1,2,5,5,2,6,6,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,30,20,30,5,5,10,30,10,20,5,30,5,7,7,5,7,9,0,7,9,9,5,10,7,7,6,0,7,3,3,20,10,30,10,10,20,8,8,9,6,8,1,1,0,20,10,30,15,15,10,5,7,8,8,8
1,2,14,20,5,3,1,1,0.56,0,23,4,20,20,20,20,20,0,1,2,8,8,8,7,6,6,6,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,8,7,8,8,7,8,7,6,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,9,7,4,0,0.17,0,26,3,15,15,15,20,20,15,0,6,7,7,8,6,8,6,6,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,7,8,8,8,8,8,6.5,6,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,17,15,5,1,0.32,0,24,2,10,20,27,23,15,5,1,8,10,9,9,7,8,8,6,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,7,8,8,8,7,7,7,7,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,3,1,10,1,0.02,0,31,2,12,25,25,8,15,15,1,6,10,9,8,6,6,7,7,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,7,8,7,8,7,6,6.5,6,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,11,9,11,0,0.24,0,35,4,15,15,30,15,15,10,0,7,7,7,7,7,7,7,7,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,8,7,7,7,7,6,6,6,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,19,17,14,1,0.11,0,22,2,20,10,20,20,20,10,1,8,9,9,9,10,9,9,8,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,7,8,8,8,8,9,7,8,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,4,2,16,0,-0.1,0,27,2,15,25,20,20,0,20,0,7,9,7,7,7,7,7,6,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,7,7,8,7,7,7,6,5,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,18,16,18,0,0.4,0,26,4,20,10,25,25,10,10,0,7,7,7,7,7,7,7,7,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,1,9,6,8,7,9,7,6,4,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,1,19,20,0,-0.22,1,24,6,20,30,10,10,10,20,1,8,8,7,7,8,6,8,7,2,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,0,7,9,9,8,7,7,6,6,0,6,3,3,30,10,20,20,0,20,6,7,7,7,6,0,0,0,20,10,20,10,20,20,6,6,8,7,5
1,2,14,20,9,11,4,1,-0.06,0,26,3,15,15,15,20,20,15,1,6,6,7,9,8,9,7,9,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,10,8,9,10,9,6,8,5,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,17,19,5,1,0.04,1,24,2,10,20,27,23,15,5,1,7,10,8,10,6,5,7,10,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,10,8,10,8,8,8,9,8,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,14,16,7,0,-0.19,0,26,1,30,5,10,20,30,5,1,7,10,9,10,9,5,8,4,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,0,4,4,5,4,4,3,5,7,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,16,18,8,0,0.39,0,21,4,15,25,15,15,15,15,1,8,7,6,10,7,3,3,3,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,0,4,4,5,4,4,3,5,7,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,3,5,10,0,0.18,1,31,2,12,25,25,8,15,15,0,5,1,4,4,5,1,3,3,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,8,8,10,9,10,5,6,4,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,11,13,11,1,0.75,0,35,4,15,15,30,15,15,10,1,7,8,8,7,7,6,6,6,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,6,8,8,4,5,4,4,6,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,12,14,12,1,0.3,0,29,6,20,20,20,10,10,20,1,7,7,7,9,7,8,8,7,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,7,10,9,6,6,3,6,8,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,19,1,14,1,0.22,1,22,2,20,10,20,20,20,10,1,5,10,8,10,6,10,8,10,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,10,9,10,10,10,10,10,10,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,18,20,18,0,-0.17,0,26,4,20,10,25,25,10,10,0,7,8,7,8,7,6,7,6,2,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,8,8,10,6,10,3,5,1,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
1,2,14,20,1,3,20,1,0.38,0,24,6,20,30,10,10,10,20,1,6,7,7,7,6,6,6,5,1,25,3,2,1,8,2,5,3,3,2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,1,7,10,10,8,5,4,5,5,0,9,1,2,22,15,20,22,11,10,7,9,10,9,7,5,1,1,30,15,25,20,5,5,6,9,10,9,7
0,2,15,19,16,13,1,0,0.53,1,24,2,20,21,21,22,6,10,1,7,8,8,9,8,9,8,8,2,23,9,2,9,6,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,20,20,20,20,20,0,20,20,10,20,20,10,8,8,9,8,9,0,7,10,10,4,10,4,3,8,2,7,1,3,20,20,20,20,10,10,7,7,8,9,8,0,1,0,30,10,10,10,10,30,8,7,8,9,8
0,2,15,19,16,6,4,1,0.42,1,26,2,70,5,20,3,1,1,1,7,7,7,9,8,6,7,8,2,23,9,2,9,6,2,5,3,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,20,20,20,20,20,0,20,20,10,20,20,10,8,8,9,8,9,1,10,10,10,10,10,10,10,9,2,7,1,3,20,20,20,20,10,10,7,7,8,9,8,0,1,0,30,10,10,10,10,30,8,7,8,9,8
